"StateFIPS","State","Year","Value","Data Comment","Number of CWS",,"Concentration"
"08","Colorado","2022","2%","","3",,"Concentration: (>30)"
"08","Colorado","2022","34%","","54",,"Concentration: (not-detected)"
"08","Colorado","2023","62%","","64",,"Concentration: (0-<=30)"
"08","Colorado","2023","4%","","4",,"Concentration: (>30)"
"08","Colorado","2023","35%","","36",,"Concentration: (not-detected)"
"09","Connecticut","2001","0%","","0",,"Concentration: (0-<=30)"
"09","Connecticut","2001","100%","","1",,"Concentration: (>30)"
"09","Connecticut","2001","0%","","0",,"Concentration: (not-detected)"
"09","Connecticut","2002","31%","","9",,"Concentration: (0-<=30)"
"09","Connecticut","2002","0%","","0",,"Concentration: (>30)"
"09","Connecticut","2002","69%","","20",,"Concentration: (not-detected)"
"09","Connecticut","2003","50%","","6",,"Concentration: (0-<=30)"
"09","Connecticut","2003","8%","","1",,"Concentration: (>30)"
"09","Connecticut","2003","42%","","5",,"Concentration: (not-detected)"
"09","Connecticut","2004","89%","","108",,"Concentration: (0-<=30)"
"09","Connecticut","2004","3%","","4",,"Concentration: (>30)"
"09","Connecticut","2004","8%","","10",,"Concentration: (not-detected)"
"09","Connecticut","2005","75%","","152",,"Concentration: (0-<=30)"
"09","Connecticut","2005","5%","","10",,"Concentration: (>30)"
"09","Connecticut","2005","21%","","42",,"Concentration: (not-detected)"
"09","Connecticut","2006","59%","","196",,"Concentration: (0-<=30)"
"09","Connecticut","2006","4%","","13",,"Concentration: (>30)"
"09","Connecticut","2006","37%","","123",,"Concentration: (not-detected)"
"09","Connecticut","2007","40%","","37",,"Concentration: (0-<=30)"
"09","Connecticut","2007","14%","","13",,"Concentration: (>30)"
"09","Connecticut","2007","46%","","42",,"Concentration: (not-detected)"
"09","Connecticut","2008","36%","","27",,"Concentration: (0-<=30)"
"09","Connecticut","2008","17%","","13",,"Concentration: (>30)"
"09","Connecticut","2008","47%","","36",,"Concentration: (not-detected)"
"09","Connecticut","2009","38%","","24",,"Concentration: (0-<=30)"
"09","Connecticut","2009","16%","","10",,"Concentration: (>30)"
"09","Connecticut","2009","47%","","30",,"Concentration: (not-detected)"
"09","Connecticut","2010","47%","","183",,"Concentration: (0-<=30)"
"09","Connecticut","2010","2%","","6",,"Concentration: (>30)"
"09","Connecticut","2010","51%","","197",,"Concentration: (not-detected)"
"09","Connecticut","2011","44%","","32",,"Concentration: (0-<=30)"
"09","Connecticut","2011","7%","","5",,"Concentration: (>30)"
"09","Connecticut","2011","49%","","36",,"Concentration: (not-detected)"
"09","Connecticut","2012","51%","","39",,"Concentration: (0-<=30)"
"09","Connecticut","2012","5%","","4",,"Concentration: (>30)"
"09","Connecticut","2012","43%","","33",,"Concentration: (not-detected)"
"09","Connecticut","2013","44%","","180",,"Concentration: (0-<=30)"
"09","Connecticut","2013","2%","","7",,"Concentration: (>30)"
"09","Connecticut","2013","54%","","221",,"Concentration: (not-detected)"
"09","Connecticut","2014","43%","","30",,"Concentration: (0-<=30)"
"09","Connecticut","2014","9%","","6",,"Concentration: (>30)"
"09","Connecticut","2014","48%","","33",,"Concentration: (not-detected)"
"09","Connecticut","2015","40%","","31",,"Concentration: (0-<=30)"
"09","Connecticut","2015","9%","","7",,"Concentration: (>30)"
"09","Connecticut","2015","51%","","39",,"Concentration: (not-detected)"
"09","Connecticut","2016","47%","","151",,"Concentration: (0-<=30)"
"09","Connecticut","2016","2%","","6",,"Concentration: (>30)"
"09","Connecticut","2016","51%","","161",,"Concentration: (not-detected)"
"09","Connecticut","2017","44%","","24",,"Concentration: (0-<=30)"
"09","Connecticut","2017","7%","","4",,"Concentration: (>30)"
"09","Connecticut","2017","48%","","26",,"Concentration: (not-detected)"
"09","Connecticut","2018","40%","","27",,"Concentration: (0-<=30)"
"09","Connecticut","2018","0%","","0",,"Concentration: (>30)"
"09","Connecticut","2018","60%","","41",,"Concentration: (not-detected)"
"09","Connecticut","2019","52%","","145",,"Concentration: (0-<=30)"
"09","Connecticut","2019","0%","","1",,"Concentration: (>30)"
"09","Connecticut","2019","47%","","131",,"Concentration: (not-detected)"
"09","Connecticut","2020","42%","","21",,"Concentration: (0-<=30)"
"09","Connecticut","2020","0%","","0",,"Concentration: (>30)"
"09","Connecticut","2020","58%","","29",,"Concentration: (not-detected)"
"09","Connecticut","2021","58%","","25",,"Concentration: (0-<=30)"
"09","Connecticut","2021","0%","","0",,"Concentration: (>30)"
"09","Connecticut","2021","42%","","18",,"Concentration: (not-detected)"
"09","Connecticut","2023","40%","","17",,"Concentration: (0-<=30)"
"09","Connecticut","2023","0%","","0",,"Concentration: (>30)"
"09","Connecticut","2023","60%","","26",,"Concentration: (not-detected)"
"12","Florida","1999","100%","","1",,"Concentration: (0-<=30)"
"12","Florida","1999","0%","","0",,"Concentration: (>30)"
"12","Florida","1999","0%","","0",,"Concentration: (not-detected)"
"12","Florida","2000","100%","","1",,"Concentration: (0-<=30)"
"12","Florida","2000","0%","","0",,"Concentration: (>30)"
"12","Florida","2000","0%","","0",,"Concentration: (not-detected)"
"12","Florida","2002","100%","","3",,"Concentration: (0-<=30)"
"12","Florida","2002","0%","","0",,"Concentration: (>30)"
"12","Florida","2002","0%","","0",,"Concentration: (not-detected)"
"12","Florida","2003","53%","","41",,"Concentration: (0-<=30)"
"12","Florida","2003","0%","","0",,"Concentration: (>30)"
"12","Florida","2003","47%","","37",,"Concentration: (not-detected)"
"12","Florida","2004","53%","","10",,"Concentration: (0-<=30)"
"12","Florida","2004","0%","","0",,"Concentration: (>30)"
"12","Florida","2004","47%","","9",,"Concentration: (not-detected)"
"12","Florida","2005","59%","","19",,"Concentration: (0-<=30)"
"12","Florida","2005","0%","","0",,"Concentration: (>30)"
"12","Florida","2005","41%","","13",,"Concentration: (not-detected)"
"12","Florida","2006","43%","","55",,"Concentration: (0-<=30)"
"12","Florida","2006","0%","","0",,"Concentration: (>30)"
"12","Florida","2006","57%","","72",,"Concentration: (not-detected)"
"12","Florida","2007","41%","","32",,"Concentration: (0-<=30)"
"12","Florida","2007","0%","","0",,"Concentration: (>30)"
"12","Florida","2007","59%","","46",,"Concentration: (not-detected)"
"12","Florida","2008","47%","","53",,"Concentration: (0-<=30)"
"12","Florida","2008","1%","","1",,"Concentration: (>30)"
"12","Florida","2008","52%","","58",,"Concentration: (not-detected)"
"12","Florida","2009","46%","","204",,"Concentration: (0-<=30)"
"12","Florida","2009","0%","","0",,"Concentration: (>30)"
"12","Florida","2009","54%","","243",,"Concentration: (not-detected)"
"12","Florida","2010","62%","","23",,"Concentration: (0-<=30)"
"12","Florida","2010","0%","","0",,"Concentration: (>30)"
"12","Florida","2010","38%","","14",,"Concentration: (not-detected)"
"12","Florida","2011","49%","","38",,"Concentration: (0-<=30)"
"12","Florida","2011","0%","","0",,"Concentration: (>30)"
"12","Florida","2011","51%","","40",,"Concentration: (not-detected)"
"12","Florida","2012","46%","","63",,"Concentration: (0-<=30)"
"12","Florida","2012","1%","","2",,"Concentration: (>30)"
"12","Florida","2012","53%","","72",,"Concentration: (not-detected)"
"12","Florida","2013","56%","","29",,"Concentration: (0-<=30)"
"12","Florida","2013","6%","","3",,"Concentration: (>30)"
"12","Florida","2013","38%","","20",,"Concentration: (not-detected)"
"12","Florida","2014","52%","","44",,"Concentration: (0-<=30)"
"12","Florida","2014","1%","","1",,"Concentration: (>30)"
"12","Florida","2014","47%","","40",,"Concentration: (not-detected)"
"12","Florida","2015","55%","","97",,"Concentration: (0-<=30)"
"12","Florida","2015","1%","","1",,"Concentration: (>30)"
"12","Florida","2015","45%","","79",,"Concentration: (not-detected)"
"12","Florida","2016","51%","","20",,"Concentration: (0-<=30)"
"12","Florida","2016","3%","","1",,"Concentration: (>30)"
"12","Florida","2016","46%","","18",,"Concentration: (not-detected)"
"12","Florida","2017","31%","","26",,"Concentration: (0-<=30)"
"12","Florida","2017","1%","","1",,"Concentration: (>30)"
"12","Florida","2017","68%","","57",,"Concentration: (not-detected)"
"12","Florida","2018","38%","","95",,"Concentration: (0-<=30)"
"12","Florida","2018","0%","","0",,"Concentration: (>30)"
"12","Florida","2018","62%","","154",,"Concentration: (not-detected)"
"12","Florida","2019","42%","","19",,"Concentration: (0-<=30)"
"12","Florida","2019","2%","","1",,"Concentration: (>30)"
"12","Florida","2019","56%","","25",,"Concentration: (not-detected)"
"12","Florida","2020","37%","","42",,"Concentration: (0-<=30)"
"12","Florida","2020","1%","","1",,"Concentration: (>30)"
"12","Florida","2020","62%","","70",,"Concentration: (not-detected)"
"12","Florida","2021","45%","","201",,"Concentration: (0-<=30)"
"12","Florida","2021","0%","","1",,"Concentration: (>30)"
"12","Florida","2021","55%","","248",,"Concentration: (not-detected)"
"12","Florida","2022","41%","","20",,"Concentration: (0-<=30)"
"12","Florida","2022","0%","","0",,"Concentration: (>30)"
"12","Florida","2022","59%","","29",,"Concentration: (not-detected)"
"12","Florida","2023","41%","","54",,"Concentration: (0-<=30)"
"12","Florida","2023","1%","","1",,"Concentration: (>30)"
"12","Florida","2023","58%","","77",,"Concentration: (not-detected)"
"18","Indiana","2022","50%","","2",,"Concentration: (0-<=30)"
"18","Indiana","2022","0%","","0",,"Concentration: (>30)"
"18","Indiana","2022","50%","","2",,"Concentration: (not-detected)"
"18","Indiana","2023","80%","","8",,"Concentration: (0-<=30)"
"18","Indiana","2023","0%","","0",,"Concentration: (>30)"
"18","Indiana","2023","20%","","2",,"Concentration: (not-detected)"
"19","Iowa","1999","100%","","3",,"Concentration: (0-<=30)"
"19","Iowa","1999","0%","","0",,"Concentration: (>30)"
"19","Iowa","1999","0%","","0",,"Concentration: (not-detected)"
"19","Iowa","2000","100%","","7",,"Concentration: (0-<=30)"
"19","Iowa","2000","0%","","0",,"Concentration: (>30)"
"19","Iowa","2000","0%","","0",,"Concentration: (not-detected)"
"19","Iowa","2001","57%","","4",,"Concentration: (0-<=30)"
"19","Iowa","2001","14%","","1",,"Concentration: (>30)"
"19","Iowa","2001","29%","","2",,"Concentration: (not-detected)"
"19","Iowa","2002","78%","","7",,"Concentration: (0-<=30)"
"19","Iowa","2002","22%","","2",,"Concentration: (>30)"
"19","Iowa","2002","0%","","0",,"Concentration: (not-detected)"
"19","Iowa","2003","78%","","7",,"Concentration: (0-<=30)"
"19","Iowa","2003","22%","","2",,"Concentration: (>30)"
"19","Iowa","2003","0%","","0",,"Concentration: (not-detected)"
"19","Iowa","2004","71%","","5",,"Concentration: (0-<=30)"
"19","Iowa","2004","14%","","1",,"Concentration: (>30)"
"19","Iowa","2004","14%","","1",,"Concentration: (not-detected)"
"19","Iowa","2005","67%","","2",,"Concentration: (0-<=30)"
"19","Iowa","2005","0%","","0",,"Concentration: (>30)"
"19","Iowa","2005","33%","","1",,"Concentration: (not-detected)"
"19","Iowa","2006","86%","","6",,"Concentration: (0-<=30)"
"19","Iowa","2006","0%","","0",,"Concentration: (>30)"
"19","Iowa","2006","14%","","1",,"Concentration: (not-detected)"
"19","Iowa","2007","40%","","2",,"Concentration: (0-<=30)"
"19","Iowa","2007","20%","","1",,"Concentration: (>30)"
"19","Iowa","2007","40%","","2",,"Concentration: (not-detected)"
"19","Iowa","2008","0%","","0",,"Concentration: (0-<=30)"
"19","Iowa","2008","0%","","0",,"Concentration: (>30)"
"19","Iowa","2008","100%","","5",,"Concentration: (not-detected)"
"19","Iowa","2009","50%","","8",,"Concentration: (0-<=30)"
"19","Iowa","2009","6%","","1",,"Concentration: (>30)"
"19","Iowa","2009","44%","","7",,"Concentration: (not-detected)"
"19","Iowa","2010","29%","","6",,"Concentration: (0-<=30)"
"19","Iowa","2010","19%","","4",,"Concentration: (>30)"
"19","Iowa","2010","52%","","11",,"Concentration: (not-detected)"
"19","Iowa","2011","38%","","6",,"Concentration: (0-<=30)"
"19","Iowa","2011","0%","","0",,"Concentration: (>30)"
"19","Iowa","2011","63%","","10",,"Concentration: (not-detected)"
"19","Iowa","2012","53%","","8",,"Concentration: (0-<=30)"
"19","Iowa","2012","7%","","1",,"Concentration: (>30)"
"19","Iowa","2012","40%","","6",,"Concentration: (not-detected)"
"19","Iowa","2013","41%","","12",,"Concentration: (0-<=30)"
"19","Iowa","2013","7%","","2",,"Concentration: (>30)"
"19","Iowa","2013","52%","","15",,"Concentration: (not-detected)"
"19","Iowa","2014","35%","","6",,"Concentration: (0-<=30)"
"19","Iowa","2014","0%","","0",,"Concentration: (>30)"
"19","Iowa","2014","65%","","11",,"Concentration: (not-detected)"
"19","Iowa","2015","39%","","7",,"Concentration: (0-<=30)"
"19","Iowa","2015","17%","","3",,"Concentration: (>30)"
"19","Iowa","2015","44%","","8",,"Concentration: (not-detected)"
"19","Iowa","2016","40%","","6",,"Concentration: (0-<=30)"
"19","Iowa","2016","0%","","0",,"Concentration: (>30)"
"19","Iowa","2016","60%","","9",,"Concentration: (not-detected)"
"19","Iowa","2017","15%","","2",,"Concentration: (0-<=30)"
"19","Iowa","2017","0%","","0",,"Concentration: (>30)"
"19","Iowa","2017","85%","","11",,"Concentration: (not-detected)"
"19","Iowa","2018","45%","","9",,"Concentration: (0-<=30)"
"19","Iowa","2018","10%","","2",,"Concentration: (>30)"
"19","Iowa","2018","45%","","9",,"Concentration: (not-detected)"
"19","Iowa","2019","50%","","8",,"Concentration: (0-<=30)"
"19","Iowa","2019","0%","","0",,"Concentration: (>30)"
"19","Iowa","2019","50%","","8",,"Concentration: (not-detected)"
"19","Iowa","2020","38%","","3",,"Concentration: (0-<=30)"
"19","Iowa","2020","0%","","0",,"Concentration: (>30)"
"19","Iowa","2020","63%","","5",,"Concentration: (not-detected)"
"19","Iowa","2021","89%","","8",,"Concentration: (0-<=30)"
"19","Iowa","2021","0%","","0",,"Concentration: (>30)"
"19","Iowa","2021","11%","","1",,"Concentration: (not-detected)"
"19","Iowa","2022","78%","","7",,"Concentration: (0-<=30)"
"19","Iowa","2022","0%","","0",,"Concentration: (>30)"
"19","Iowa","2022","22%","","2",,"Concentration: (not-detected)"
"19","Iowa","2023","67%","","4",,"Concentration: (0-<=30)"
"19","Iowa","2023","0%","","0",,"Concentration: (>30)"
"19","Iowa","2023","33%","","2",,"Concentration: (not-detected)"
"20","Kansas","2002","60%","","6",,"Concentration: (0-<=30)"
"20","Kansas","2002","20%","","2",,"Concentration: (>30)"
"20","Kansas","2002","20%","","2",,"Concentration: (not-detected)"
"20","Kansas","2003","19%","","5",,"Concentration: (0-<=30)"
"20","Kansas","2003","8%","","2",,"Concentration: (>30)"
"20","Kansas","2003","73%","","19",,"Concentration: (not-detected)"
"20","Kansas","2004","72%","","21",,"Concentration: (0-<=30)"
"20","Kansas","2004","14%","","4",,"Concentration: (>30)"
"20","Kansas","2004","14%","","4",,"Concentration: (not-detected)"
"20","Kansas","2005","62%","","16",,"Concentration: (0-<=30)"
"20","Kansas","2005","27%","","7",,"Concentration: (>30)"
"20","Kansas","2005","12%","","3",,"Concentration: (not-detected)"
"20","Kansas","2006","63%","","17",,"Concentration: (0-<=30)"
"20","Kansas","2006","33%","","9",,"Concentration: (>30)"
"20","Kansas","2006","4%","","1",,"Concentration: (not-detected)"
"20","Kansas","2007","45%","","13",,"Concentration: (0-<=30)"
"20","Kansas","2007","48%","","14",,"Concentration: (>30)"
"20","Kansas","2007","7%","","2",,"Concentration: (not-detected)"
"20","Kansas","2008","59%","","19",,"Concentration: (0-<=30)"
"20","Kansas","2008","31%","","10",,"Concentration: (>30)"
"20","Kansas","2008","9%","","3",,"Concentration: (not-detected)"
"20","Kansas","2009","54%","","14",,"Concentration: (0-<=30)"
"20","Kansas","2009","46%","","12",,"Concentration: (>30)"
"20","Kansas","2009","0%","","0",,"Concentration: (not-detected)"
