"StateFIPS","State","Year","Value","Data Comment",
"12","Florida","2016","15.4%","",
"12","Florida","2017","16.0%","",
"12","Florida","2018","16.1%","",
"12","Florida","2019","16.4%","",
"12","Florida","2020","15.5%","",
"13","Georgia","2014","18.0%","",
"13","Georgia","2015","15.8%","",
"13","Georgia","2016","14.9%","",
"13","Georgia","2017","15.5%","",
"13","Georgia","2018","15.9%","",
"13","Georgia","2019","15.7%","",
"13","Georgia","2020","15.3%","",
"15","Hawaii","2014","6.0%","",
"15","Hawaii","2015","4.8%","",
"15","Hawaii","2016","4.2%","",
"15","Hawaii","2017","4.6%","",
"15","Hawaii","2018","4.7%","",
"15","Hawaii","2019","4.8%","",
"15","Hawaii","2020","4.7%","",
"16","Idaho","2014","15.7%","",
"16","Idaho","2015","12.8%","",
"16","Idaho","2016","11.8%","",
"16","Idaho","2017","11.8%","",
"16","Idaho","2018","13.1%","",
"16","Idaho","2019","12.7%","",
"16","Idaho","2020","11.2%","",
"17","Illinois","2014","11.2%","",
"17","Illinois","2015","8.2%","",
"17","Illinois","2016","7.5%","",
"17","Illinois","2017","7.9%","",
"17","Illinois","2018","8.1%","",
"17","Illinois","2019","8.7%","",
"17","Illinois","2020","8.4%","",
"18","Indiana","2014","14.0%","",
"18","Indiana","2015","11.3%","",
"18","Indiana","2016","9.5%","",
"18","Indiana","2017","9.6%","",
"18","Indiana","2018","9.7%","",
"18","Indiana","2019","10.3%","",
"18","Indiana","2020","9.0%","",
"19","Iowa","2014","7.3%","",
"19","Iowa","2015","5.9%","",
"19","Iowa","2016","5.0%","",
"19","Iowa","2017","5.5%","",
"19","Iowa","2018","5.6%","",
"19","Iowa","2019","5.7%","",
"19","Iowa","2020","5.7%","",
"20","Kansas","2014","11.7%","",
"20","Kansas","2015","10.5%","",
"20","Kansas","2016","9.9%","",
"20","Kansas","2017","10.1%","",
"20","Kansas","2018","10.1%","",
"20","Kansas","2019","10.7%","",
"20","Kansas","2020","10.3%","",
"21","Kentucky","2014","9.9%","",
"21","Kentucky","2015","7.1%","",
"21","Kentucky","2016","6.0%","",
"21","Kentucky","2017","6.4%","",
"21","Kentucky","2018","6.7%","",
"21","Kentucky","2019","7.6%","",
"21","Kentucky","2020","6.9%","",
"22","Louisiana","2014","16.9%","",
"22","Louisiana","2015","13.8%","",
"22","Louisiana","2016","11.8%","",
"22","Louisiana","2017","9.6%","",
"22","Louisiana","2018","9.3%","",
"22","Louisiana","2019","10.3%","",
"22","Louisiana","2020","9.6%","",
"23","Maine","2014","12.4%","",
"23","Maine","2015","10.3%","",
"23","Maine","2016","10.1%","",
"23","Maine","2017","10.2%","",
"23","Maine","2018","10.2%","",
"23","Maine","2019","10.2%","",
"23","Maine","2020","9.3%","",
"24","Maryland","2014","8.9%","",
"24","Maryland","2015","7.4%","",
"24","Maryland","2016","7.0%","",
"24","Maryland","2017","7.0%","",
"24","Maryland","2018","6.9%","",
"24","Maryland","2019","7.0%","",
"24","Maryland","2020","6.7%","",
"25","Massachusetts","2014","3.8%","",
"25","Massachusetts","2015","3.2%","",
"25","Massachusetts","2016","3.0%","",
"25","Massachusetts","2017","3.3%","",
"25","Massachusetts","2018","3.3%","",
"25","Massachusetts","2019","3.5%","",
"25","Massachusetts","2020","3.2%","",
"26","Michigan","2014","10.1%","",
"26","Michigan","2015","7.2%","",
"26","Michigan","2016","6.4%","",
"26","Michigan","2017","6.1%","",
"26","Michigan","2018","6.5%","",
"26","Michigan","2019","7.0%","",
"26","Michigan","2020","6.4%","",
"27","Minnesota","2014","6.7%","",
"27","Minnesota","2015","5.2%","",
"27","Minnesota","2016","4.8%","",
"27","Minnesota","2017","5.1%","",
"27","Minnesota","2018","5.1%","",
"27","Minnesota","2019","5.8%","",
"27","Minnesota","2020","5.9%","",
"28","Mississippi","2014","17.1%","",
"28","Mississippi","2015","14.8%","",
"28","Mississippi","2016","14.0%","",
"28","Mississippi","2017","14.5%","",
"28","Mississippi","2018","14.4%","",
"28","Mississippi","2019","15.4%","",
"28","Mississippi","2020","13.9%","",
"29","Missouri","2014","13.7%","",
"29","Missouri","2015","11.5%","",
"29","Missouri","2016","10.6%","",
"29","Missouri","2017","10.9%","",
"29","Missouri","2018","11.4%","",
"29","Missouri","2019","11.9%","",
"29","Missouri","2020","12.2%","",
"30","Montana","2014","16.8%","",
"30","Montana","2015","14.2%","",
"30","Montana","2016","10.0%","",
"30","Montana","2017","10.4%","",
"30","Montana","2018","10.2%","",
"30","Montana","2019","10.2%","",
"30","Montana","2020","10.8%","",
"31","Nebraska","2014","11.0%","",
"31","Nebraska","2015","9.4%","",
"31","Nebraska","2016","9.7%","",
"31","Nebraska","2017","9.6%","",
"31","Nebraska","2018","9.4%","",
"31","Nebraska","2019","9.5%","",
"31","Nebraska","2020","9.5%","",
"32","Nevada","2014","17.3%","",
"32","Nevada","2015","14.1%","",
"32","Nevada","2016","13.1%","",
"32","Nevada","2017","13.1%","",
"32","Nevada","2018","12.9%","",
"32","Nevada","2019","13.5%","",
"32","Nevada","2020","13.8%","",
"33","New Hampshire","2014","11.0%","",
"33","New Hampshire","2015","7.8%","",
"33","New Hampshire","2016","7.2%","",
"33","New Hampshire","2017","7.0%","",
"33","New Hampshire","2018","7.1%","",
"33","New Hampshire","2019","7.7%","",
"33","New Hampshire","2020","7.9%","",
"34","New Jersey","2014","12.6%","",
"34","New Jersey","2015","10.0%","",
"34","New Jersey","2016","9.2%","",
"34","New Jersey","2017","9.0%","",
"34","New Jersey","2018","8.7%","",
"34","New Jersey","2019","9.3%","",
"34","New Jersey","2020","8.7%","",
"35","New Mexico","2014","17.1%","",
"35","New Mexico","2015","13.1%","",
"35","New Mexico","2016","11.2%","",
"35","New Mexico","2017","11.0%","",
"35","New Mexico","2018","11.5%","",
"35","New Mexico","2019","12.1%","",
"35","New Mexico","2020","11.8%","",
"36","New York","2014","10.1%","",
"36","New York","2015","8.2%","",
"36","New York","2016","7.1%","",
"36","New York","2017","6.6%","",
"36","New York","2018","6.3%","",
"36","New York","2019","6.2%","",
"36","New York","2020","6.1%","",
"37","North Carolina","2014","15.2%","",
"37","North Carolina","2015","13.0%","",
"37","North Carolina","2016","12.2%","",
"37","North Carolina","2017","12.6%","",
"37","North Carolina","2018","12.7%","",
"37","North Carolina","2019","13.4%","",
"37","North Carolina","2020","12.7%","",
"38","North Dakota","2014","9.3%","",
"38","North Dakota","2015","8.7%","",
"38","North Dakota","2016","7.6%","",
"38","North Dakota","2017","8.6%","",
"38","North Dakota","2018","8.1%","",
"38","North Dakota","2019","7.2%","",
"38","North Dakota","2020","8.2%","",
"39","Ohio","2014","9.9%","",
"39","Ohio","2015","7.7%","",
"39","Ohio","2016","6.7%","",
"39","Ohio","2017","7.1%","",
"39","Ohio","2018","7.7%","",
"39","Ohio","2019","7.9%","",
"39","Ohio","2020","8.1%","",
"40","Oklahoma","2014","17.9%","",
"40","Oklahoma","2015","16.1%","",
"40","Oklahoma","2016","16.0%","",
"40","Oklahoma","2017","16.5%","",
"40","Oklahoma","2018","16.6%","",
"40","Oklahoma","2019","16.8%","",
"40","Oklahoma","2020","18.1%","",
"41","Oregon","2014","11.6%","",
"41","Oregon","2015","8.4%","",
"41","Oregon","2016","7.4%","",
"41","Oregon","2017","8.2%","",
"41","Oregon","2018","8.4%","",
"41","Oregon","2019","8.6%","",
"41","Oregon","2020","8.0%","",
"42","Pennsylvania","2014","10.2%","",
"42","Pennsylvania","2015","7.6%","",
"42","Pennsylvania","2016","6.8%","",
"42","Pennsylvania","2017","6.6%","",
"42","Pennsylvania","2018","6.7%","",
"42","Pennsylvania","2019","7.0%","",
"42","Pennsylvania","2020","7.7%","",
"44","Rhode Island","2014","8.6%","",
"44","Rhode Island","2015","6.7%","",
"44","Rhode Island","2016","5.1%","",
"44","Rhode Island","2017","5.4%","",
"44","Rhode Island","2018","4.8%","",
"44","Rhode Island","2019","5.0%","",
"44","Rhode Island","2020","4.6%","",
"45","South Carolina","2014","16.1%","",
"45","South Carolina","2015","13.0%","",
"45","South Carolina","2016","12.1%","",
"45","South Carolina","2017","13.1%","",
"45","South Carolina","2018","12.7%","",
"45","South Carolina","2019","13.2%","",
"45","South Carolina","2020","12.8%","",
"46","South Dakota","2014","11.6%","",
"46","South Dakota","2015","11.8%","",
"46","South Dakota","2016","10.4%","",
"46","South Dakota","2017","10.8%","",
"46","South Dakota","2018","11.2%","",
"46","South Dakota","2019","12.0%","",
"46","South Dakota","2020","11.6%","",
"47","Tennessee","2014","14.1%","",
"47","Tennessee","2015","12.0%","",
"47","Tennessee","2016","10.6%","",
"47","Tennessee","2017","11.3%","",
"47","Tennessee","2018","12.0%","",
"47","Tennessee","2019","12.1%","",
"47","Tennessee","2020","12.2%","",
"48","Texas","2014","21.4%","",
"48","Texas","2015","19.2%","",
"48","Texas","2016","18.6%","",
"48","Texas","2017","19.4%","",
"48","Texas","2018","19.9%","",
"48","Texas","2019","20.7%","",
"48","Texas","2020","19.9%","",
"49","Utah","2014","13.8%","",
"49","Utah","2015","11.6%","",
"49","Utah","2016","9.7%","",
"49","Utah","2017","10.0%","",
"49","Utah","2018","10.4%","",
"49","Utah","2019","10.7%","",
"49","Utah","2020","9.7%","",
"50","Vermont","2014","6.1%","",
"50","Vermont","2015","4.7%","",
"50","Vermont","2016","4.7%","",
"50","Vermont","2017","5.5%","",
"50","Vermont","2018","4.9%","",
"50","Vermont","2019","5.7%","",
"50","Vermont","2020","4.9%","",
"51","Virginia","2014","12.4%","",
"51","Virginia","2015","10.4%","",
"51","Virginia","2016","9.9%","",
"51","Virginia","2017","10.2%","",
"51","Virginia","2018","10.1%","",
"51","Virginia","2019","9.2%","",
"51","Virginia","2020","8.6%","",
"53","Washington","2014","10.6%","",
"53","Washington","2015","7.6%","",
"53","Washington","2016","6.9%","",
"53","Washington","2017","7.1%","",
"53","Washington","2018","7.5%","",
"53","Washington","2019","7.7%","",
"53","Washington","2020","7.4%","",
"54","West Virginia","2014","10.6%","",
"54","West Virginia","2015","7.3%","",
"54","West Virginia","2016","6.5%","",
"54","West Virginia","2017","7.5%","",
"54","West Virginia","2018","7.8%","",
"54","West Virginia","2019","8.1%","",
"54","West Virginia","2020","8.4%","",
"55","Wisconsin","2014","8.6%","",
"55","Wisconsin","2015","6.6%","",
"55","Wisconsin","2016","6.3%","",
"55","Wisconsin","2017","6.4%","",
"55","Wisconsin","2018","6.5%","",
"55","Wisconsin","2019","6.8%","",
"55","Wisconsin","2020","6.8%","",
"56","Wyoming","2014","14.2%","",
"56","Wyoming","2015","13.4%","",
"56","Wyoming","2016","13.4%","",
"56","Wyoming","2017","14.2%","",
"56","Wyoming","2018","12.4%","",
"56","Wyoming","2019","14.7%","",
"56","Wyoming","2020","14.1%","",
