"StateFIPS","State","Year","Value","Data Comment","Number of CWS",,"Concentration"
"06","California","2003","41%","","21",,"Concentration: (0-<=5)"
"06","California","2003","2%","","1",,"Concentration: (>5)"
"06","California","2003","57%","","29",,"Concentration: (not-detected)"
"06","California","2004","19%","","12",,"Concentration: (0-<=5)"
"06","California","2004","3%","","2",,"Concentration: (>5)"
"06","California","2004","78%","","50",,"Concentration: (not-detected)"
"06","California","2005","42%","","35",,"Concentration: (0-<=5)"
"06","California","2005","0%","","0",,"Concentration: (>5)"
"06","California","2005","58%","","48",,"Concentration: (not-detected)"
"06","California","2006","57%","","48",,"Concentration: (0-<=5)"
"06","California","2006","0%","","0",,"Concentration: (>5)"
"06","California","2006","43%","","36",,"Concentration: (not-detected)"
"06","California","2007","62%","","58",,"Concentration: (0-<=5)"
"06","California","2007","1%","","1",,"Concentration: (>5)"
"06","California","2007","37%","","35",,"Concentration: (not-detected)"
"06","California","2008","92%","","44",,"Concentration: (0-<=5)"
"06","California","2008","0%","","0",,"Concentration: (>5)"
"06","California","2008","8%","","4",,"Concentration: (not-detected)"
"06","California","2009","94%","","44",,"Concentration: (0-<=5)"
"06","California","2009","2%","","1",,"Concentration: (>5)"
"06","California","2009","4%","","2",,"Concentration: (not-detected)"
"06","California","2010","100%","","20",,"Concentration: (0-<=5)"
"06","California","2010","0%","","0",,"Concentration: (>5)"
"06","California","2010","0%","","0",,"Concentration: (not-detected)"
"06","California","2011","100%","","11",,"Concentration: (0-<=5)"
"06","California","2011","0%","","0",,"Concentration: (>5)"
"06","California","2011","0%","","0",,"Concentration: (not-detected)"
"06","California","2012","100%","","7",,"Concentration: (0-<=5)"
"06","California","2012","0%","","0",,"Concentration: (>5)"
"06","California","2012","0%","","0",,"Concentration: (not-detected)"
"06","California","2013","86%","","6",,"Concentration: (0-<=5)"
"06","California","2013","14%","","1",,"Concentration: (>5)"
"06","California","2013","0%","","0",,"Concentration: (not-detected)"
"06","California","2014","67%","","8",,"Concentration: (0-<=5)"
"06","California","2014","17%","","2",,"Concentration: (>5)"
"06","California","2014","17%","","2",,"Concentration: (not-detected)"
"06","California","2015","88%","","7",,"Concentration: (0-<=5)"
"06","California","2015","13%","","1",,"Concentration: (>5)"
"06","California","2015","0%","","0",,"Concentration: (not-detected)"
"06","California","2016","100%","","3",,"Concentration: (0-<=5)"
"06","California","2016","0%","","0",,"Concentration: (>5)"
"06","California","2016","0%","","0",,"Concentration: (not-detected)"
"06","California","2017","67%","","4",,"Concentration: (0-<=5)"
"06","California","2017","0%","","0",,"Concentration: (>5)"
"06","California","2017","33%","","2",,"Concentration: (not-detected)"
"06","California","2018","38%","","6",,"Concentration: (0-<=5)"
"06","California","2018","0%","","0",,"Concentration: (>5)"
"06","California","2018","63%","","10",,"Concentration: (not-detected)"
"06","California","2019","18%","","2",,"Concentration: (0-<=5)"
"06","California","2019","0%","","0",,"Concentration: (>5)"
"06","California","2019","82%","","9",,"Concentration: (not-detected)"
"06","California","2020","25%","","1",,"Concentration: (0-<=5)"
"06","California","2020","0%","","0",,"Concentration: (>5)"
"06","California","2020","75%","","3",,"Concentration: (not-detected)"
"06","California","2021","33%","","2",,"Concentration: (0-<=5)"
"06","California","2021","0%","","0",,"Concentration: (>5)"
"06","California","2021","67%","","4",,"Concentration: (not-detected)"
"06","California","2022","29%","","2",,"Concentration: (0-<=5)"
"06","California","2022","0%","","0",,"Concentration: (>5)"
"06","California","2022","71%","","5",,"Concentration: (not-detected)"
"06","California","2023","11%","","4",,"Concentration: (0-<=5)"
"06","California","2023","0%","","0",,"Concentration: (>5)"
"06","California","2023","89%","","32",,"Concentration: (not-detected)"
"08","Colorado","1999","33%","","2",,"Concentration: (0-<=5)"
"08","Colorado","1999","67%","","4",,"Concentration: (>5)"
"08","Colorado","1999","0%","","0",,"Concentration: (not-detected)"
"08","Colorado","2000","15%","","2",,"Concentration: (0-<=5)"
"08","Colorado","2000","85%","","11",,"Concentration: (>5)"
"08","Colorado","2000","0%","","0",,"Concentration: (not-detected)"
"08","Colorado","2001","32%","","6",,"Concentration: (0-<=5)"
"08","Colorado","2001","58%","","11",,"Concentration: (>5)"
"08","Colorado","2001","11%","","2",,"Concentration: (not-detected)"
"08","Colorado","2002","37%","","15",,"Concentration: (0-<=5)"
"08","Colorado","2002","39%","","16",,"Concentration: (>5)"
"08","Colorado","2002","24%","","10",,"Concentration: (not-detected)"
"08","Colorado","2003","53%","","50",,"Concentration: (0-<=5)"
"08","Colorado","2003","28%","","26",,"Concentration: (>5)"
"08","Colorado","2003","19%","","18",,"Concentration: (not-detected)"
"08","Colorado","2004","62%","","91",,"Concentration: (0-<=5)"
"08","Colorado","2004","23%","","34",,"Concentration: (>5)"
"08","Colorado","2004","15%","","22",,"Concentration: (not-detected)"
"08","Colorado","2005","67%","","60",,"Concentration: (0-<=5)"
"08","Colorado","2005","21%","","19",,"Concentration: (>5)"
"08","Colorado","2005","11%","","10",,"Concentration: (not-detected)"
"08","Colorado","2006","70%","","74",,"Concentration: (0-<=5)"
"08","Colorado","2006","21%","","22",,"Concentration: (>5)"
"08","Colorado","2006","9%","","10",,"Concentration: (not-detected)"
"08","Colorado","2007","69%","","134",,"Concentration: (0-<=5)"
"08","Colorado","2007","16%","","31",,"Concentration: (>5)"
"08","Colorado","2007","15%","","29",,"Concentration: (not-detected)"
"08","Colorado","2008","69%","","77",,"Concentration: (0-<=5)"
"08","Colorado","2008","26%","","29",,"Concentration: (>5)"
"08","Colorado","2008","5%","","5",,"Concentration: (not-detected)"
"08","Colorado","2009","74%","","78",,"Concentration: (0-<=5)"
"08","Colorado","2009","24%","","25",,"Concentration: (>5)"
"08","Colorado","2009","3%","","3",,"Concentration: (not-detected)"
"08","Colorado","2010","71%","","50",,"Concentration: (0-<=5)"
"08","Colorado","2010","27%","","19",,"Concentration: (>5)"
"08","Colorado","2010","1%","","1",,"Concentration: (not-detected)"
"08","Colorado","2011","90%","","178",,"Concentration: (0-<=5)"
"08","Colorado","2011","10%","","19",,"Concentration: (>5)"
"08","Colorado","2011","0%","","0",,"Concentration: (not-detected)"
"08","Colorado","2012","74%","","135",,"Concentration: (0-<=5)"
"08","Colorado","2012","11%","","20",,"Concentration: (>5)"
"08","Colorado","2012","15%","","28",,"Concentration: (not-detected)"
"08","Colorado","2013","67%","","89",,"Concentration: (0-<=5)"
"08","Colorado","2013","17%","","23",,"Concentration: (>5)"
"08","Colorado","2013","15%","","20",,"Concentration: (not-detected)"
"08","Colorado","2014","72%","","87",,"Concentration: (0-<=5)"
"08","Colorado","2014","17%","","21",,"Concentration: (>5)"
"08","Colorado","2014","11%","","13",,"Concentration: (not-detected)"
"08","Colorado","2015","69%","","59",,"Concentration: (0-<=5)"
"08","Colorado","2015","25%","","21",,"Concentration: (>5)"
"08","Colorado","2015","6%","","5",,"Concentration: (not-detected)"
"08","Colorado","2016","74%","","78",,"Concentration: (0-<=5)"
"08","Colorado","2016","18%","","19",,"Concentration: (>5)"
"08","Colorado","2016","8%","","8",,"Concentration: (not-detected)"
"08","Colorado","2017","78%","","80",,"Concentration: (0-<=5)"
"08","Colorado","2017","21%","","22",,"Concentration: (>5)"
"08","Colorado","2017","1%","","1",,"Concentration: (not-detected)"
"08","Colorado","2018","69%","","80",,"Concentration: (0-<=5)"
"08","Colorado","2018","27%","","31",,"Concentration: (>5)"
"08","Colorado","2018","4%","","5",,"Concentration: (not-detected)"
"08","Colorado","2019","79%","","209",,"Concentration: (0-<=5)"
"08","Colorado","2019","16%","","42",,"Concentration: (>5)"
"08","Colorado","2019","6%","","15",,"Concentration: (not-detected)"
"08","Colorado","2020","72%","","147",,"Concentration: (0-<=5)"
"08","Colorado","2020","19%","","39",,"Concentration: (>5)"
"08","Colorado","2020","9%","","18",,"Concentration: (not-detected)"
"08","Colorado","2021","57%","","82",,"Concentration: (0-<=5)"
"08","Colorado","2021","33%","","47",,"Concentration: (>5)"
"08","Colorado","2021","10%","","15",,"Concentration: (not-detected)"
"08","Colorado","2022","62%","","108",,"Concentration: (0-<=5)"
"08","Colorado","2022","23%","","40",,"Concentration: (>5)"
"08","Colorado","2022","15%","","27",,"Concentration: (not-detected)"
"08","Colorado","2023","62%","","79",,"Concentration: (0-<=5)"
"08","Colorado","2023","28%","","36",,"Concentration: (>5)"
"08","Colorado","2023","9%","","12",,"Concentration: (not-detected)"
"09","Connecticut","2001","100%","","3",,"Concentration: (0-<=5)"
"09","Connecticut","2001","0%","","0",,"Concentration: (>5)"
"09","Connecticut","2001","0%","","0",,"Concentration: (not-detected)"
"09","Connecticut","2002","88%","","50",,"Concentration: (0-<=5)"
"09","Connecticut","2002","9%","","5",,"Concentration: (>5)"
"09","Connecticut","2002","4%","","2",,"Concentration: (not-detected)"
"09","Connecticut","2003","74%","","32",,"Concentration: (0-<=5)"
"09","Connecticut","2003","9%","","4",,"Concentration: (>5)"
"09","Connecticut","2003","16%","","7",,"Concentration: (not-detected)"
"09","Connecticut","2004","78%","","95",,"Concentration: (0-<=5)"
"09","Connecticut","2004","3%","","4",,"Concentration: (>5)"
"09","Connecticut","2004","19%","","23",,"Concentration: (not-detected)"
"09","Connecticut","2005","45%","","91",,"Concentration: (0-<=5)"
"09","Connecticut","2005","2%","","5",,"Concentration: (>5)"
"09","Connecticut","2005","53%","","108",,"Concentration: (not-detected)"
"09","Connecticut","2006","39%","","130",,"Concentration: (0-<=5)"
"09","Connecticut","2006","2%","","7",,"Concentration: (>5)"
"09","Connecticut","2006","58%","","193",,"Concentration: (not-detected)"
"09","Connecticut","2007","34%","","31",,"Concentration: (0-<=5)"
"09","Connecticut","2007","3%","","3",,"Concentration: (>5)"
"09","Connecticut","2007","62%","","56",,"Concentration: (not-detected)"
"09","Connecticut","2008","37%","","28",,"Concentration: (0-<=5)"
"09","Connecticut","2008","5%","","4",,"Concentration: (>5)"
"09","Connecticut","2008","58%","","44",,"Concentration: (not-detected)"
"09","Connecticut","2009","45%","","29",,"Concentration: (0-<=5)"
"09","Connecticut","2009","2%","","1",,"Concentration: (>5)"
"09","Connecticut","2009","53%","","34",,"Concentration: (not-detected)"
"09","Connecticut","2010","19%","","75",,"Concentration: (0-<=5)"
"09","Connecticut","2010","1%","","2",,"Concentration: (>5)"
"09","Connecticut","2010","80%","","310",,"Concentration: (not-detected)"
"09","Connecticut","2011","38%","","28",,"Concentration: (0-<=5)"
"09","Connecticut","2011","0%","","0",,"Concentration: (>5)"
"09","Connecticut","2011","62%","","46",,"Concentration: (not-detected)"
"09","Connecticut","2012","44%","","33",,"Concentration: (0-<=5)"
"09","Connecticut","2012","0%","","0",,"Concentration: (>5)"
"09","Connecticut","2012","56%","","42",,"Concentration: (not-detected)"
"09","Connecticut","2013","14%","","57",,"Concentration: (0-<=5)"
"09","Connecticut","2013","1%","","5",,"Concentration: (>5)"
"09","Connecticut","2013","85%","","347",,"Concentration: (not-detected)"
"09","Connecticut","2014","43%","","30",,"Concentration: (0-<=5)"
"09","Connecticut","2014","7%","","5",,"Concentration: (>5)"
"09","Connecticut","2014","49%","","34",,"Concentration: (not-detected)"
"09","Connecticut","2015","36%","","27",,"Concentration: (0-<=5)"
"09","Connecticut","2015","3%","","2",,"Concentration: (>5)"
"09","Connecticut","2015","62%","","47",,"Concentration: (not-detected)"
"09","Connecticut","2016","14%","","45",,"Concentration: (0-<=5)"
"09","Connecticut","2016","1%","","3",,"Concentration: (>5)"
"09","Connecticut","2016","86%","","285",,"Concentration: (not-detected)"
"09","Connecticut","2017","57%","","31",,"Concentration: (0-<=5)"
"09","Connecticut","2017","4%","","2",,"Concentration: (>5)"
"09","Connecticut","2017","39%","","21",,"Concentration: (not-detected)"
"09","Connecticut","2018","39%","","25",,"Concentration: (0-<=5)"
"09","Connecticut","2018","0%","","0",,"Concentration: (>5)"
"09","Connecticut","2018","61%","","39",,"Concentration: (not-detected)"
"09","Connecticut","2019","38%","","105",,"Concentration: (0-<=5)"
"09","Connecticut","2019","1%","","2",,"Concentration: (>5)"
"09","Connecticut","2019","61%","","168",,"Concentration: (not-detected)"
"09","Connecticut","2020","62%","","31",,"Concentration: (0-<=5)"
"09","Connecticut","2020","0%","","0",,"Concentration: (>5)"
"09","Connecticut","2020","38%","","19",,"Concentration: (not-detected)"
"09","Connecticut","2021","74%","","34",,"Concentration: (0-<=5)"
"09","Connecticut","2021","0%","","0",,"Concentration: (>5)"
"09","Connecticut","2021","26%","","12",,"Concentration: (not-detected)"
"09","Connecticut","2023","32%","","14",,"Concentration: (0-<=5)"
"09","Connecticut","2023","0%","","0",,"Concentration: (>5)"
"09","Connecticut","2023","68%","","30",,"Concentration: (not-detected)"
"10","Delaware","2004","100%","","1",,"Concentration: (0-<=5)"
"10","Delaware","2004","0%","","0",,"Concentration: (>5)"
"10","Delaware","2004","0%","","0",,"Concentration: (not-detected)"
"10","Delaware","2005","100%","","1",,"Concentration: (0-<=5)"
"10","Delaware","2005","0%","","0",,"Concentration: (>5)"
"10","Delaware","2005","0%","","0",,"Concentration: (not-detected)"
"10","Delaware","2007","83%","","5",,"Concentration: (0-<=5)"
"10","Delaware","2007","17%","","1",,"Concentration: (>5)"
"10","Delaware","2007","0%","","0",,"Concentration: (not-detected)"
"10","Delaware","2008","86%","","6",,"Concentration: (0-<=5)"
"10","Delaware","2008","14%","","1",,"Concentration: (>5)"
"10","Delaware","2008","0%","","0",,"Concentration: (not-detected)"
"10","Delaware","2009","88%","","14",,"Concentration: (0-<=5)"
"10","Delaware","2009","13%","","2",,"Concentration: (>5)"
"10","Delaware","2009","0%","","0",,"Concentration: (not-detected)"
"10","Delaware","2010","96%","","77",,"Concentration: (0-<=5)"
"10","Delaware","2010","4%","","3",,"Concentration: (>5)"
"10","Delaware","2010","0%","","0",,"Concentration: (not-detected)"
"10","Delaware","2011","92%","","34",,"Concentration: (0-<=5)"
"10","Delaware","2011","8%","","3",,"Concentration: (>5)"
"10","Delaware","2011","0%","","0",,"Concentration: (not-detected)"
"10","Delaware","2012","89%","","17",,"Concentration: (0-<=5)"
"10","Delaware","2012","11%","","2",,"Concentration: (>5)"
"10","Delaware","2012","0%","","0",,"Concentration: (not-detected)"
"10","Delaware","2013","76%","","76",,"Concentration: (0-<=5)"
"10","Delaware","2013","3%","","3",,"Concentration: (>5)"
"10","Delaware","2013","21%","","21",,"Concentration: (not-detected)"
"10","Delaware","2014","88%","","14",,"Concentration: (0-<=5)"
"10","Delaware","2014","13%","","2",,"Concentration: (>5)"
"10","Delaware","2014","0%","","0",,"Concentration: (not-detected)"
"10","Delaware","2015","87%","","20",,"Concentration: (0-<=5)"
"10","Delaware","2015","9%","","2",,"Concentration: (>5)"
"10","Delaware","2015","4%","","1",,"Concentration: (not-detected)"
"10","Delaware","2016","93%","","79",,"Concentration: (0-<=5)"
"10","Delaware","2016","4%","","3",,"Concentration: (>5)"
"10","Delaware","2016","4%","","3",,"Concentration: (not-detected)"
"10","Delaware","2017","88%","","15",,"Concentration: (0-<=5)"
"10","Delaware","2017","12%","","2",,"Concentration: (>5)"
"10","Delaware","2017","0%","","0",,"Concentration: (not-detected)"
"10","Delaware","2018","75%","","12",,"Concentration: (0-<=5)"
"10","Delaware","2018","19%","","3",,"Concentration: (>5)"
"10","Delaware","2018","6%","","1",,"Concentration: (not-detected)"
"10","Delaware","2019","87%","","40",,"Concentration: (0-<=5)"
"10","Delaware","2019","9%","","4",,"Concentration: (>5)"
"10","Delaware","2019","4%","","2",,"Concentration: (not-detected)"
"10","Delaware","2020","73%","","11",,"Concentration: (0-<=5)"
"10","Delaware","2020","20%","","3",,"Concentration: (>5)"
"10","Delaware","2020","7%","","1",,"Concentration: (not-detected)"
"10","Delaware","2021","65%","","11",,"Concentration: (0-<=5)"
"10","Delaware","2021","24%","","4",,"Concentration: (>5)"
"10","Delaware","2021","12%","","2",,"Concentration: (not-detected)"
"10","Delaware","2022","81%","","91",,"Concentration: (0-<=5)"
"10","Delaware","2022","4%","","4",,"Concentration: (>5)"
"10","Delaware","2022","15%","","17",,"Concentration: (not-detected)"
"10","Delaware","2023","68%","","13",,"Concentration: (0-<=5)"
"10","Delaware","2023","16%","","3",,"Concentration: (>5)"
"10","Delaware","2023","16%","","3",,"Concentration: (not-detected)"
"12","Florida","1999","83%","","83",,"Concentration: (0-<=5)"
"12","Florida","1999","17%","","17",,"Concentration: (>5)"
"12","Florida","1999","0%","","0",,"Concentration: (not-detected)"
"12","Florida","2000","89%","","218",,"Concentration: (0-<=5)"
"12","Florida","2000","9%","","21",,"Concentration: (>5)"
"12","Florida","2000","2%","","6",,"Concentration: (not-detected)"
"12","Florida","2001","88%","","77",,"Concentration: (0-<=5)"
"12","Florida","2001","13%","","11",,"Concentration: (>5)"
"12","Florida","2001","0%","","0",,"Concentration: (not-detected)"
"12","Florida","2002","91%","","119",,"Concentration: (0-<=5)"
"12","Florida","2002","7%","","9",,"Concentration: (>5)"
"12","Florida","2002","2%","","3",,"Concentration: (not-detected)"
"12","Florida","2003","60%","","853",,"Concentration: (0-<=5)"
"12","Florida","2003","1%","","19",,"Concentration: (>5)"
"12","Florida","2003","39%","","549",,"Concentration: (not-detected)"
"12","Florida","2004","76%","","69",,"Concentration: (0-<=5)"
"12","Florida","2004","11%","","10",,"Concentration: (>5)"
"12","Florida","2004","13%","","12",,"Concentration: (not-detected)"
"12","Florida","2005","78%","","98",,"Concentration: (0-<=5)"
"12","Florida","2005","2%","","3",,"Concentration: (>5)"
"12","Florida","2005","19%","","24",,"Concentration: (not-detected)"
"12","Florida","2006","74%","","225",,"Concentration: (0-<=5)"
"12","Florida","2006","4%","","12",,"Concentration: (>5)"
"12","Florida","2006","22%","","66",,"Concentration: (not-detected)"
"12","Florida","2007","79%","","111",,"Concentration: (0-<=5)"
"12","Florida","2007","4%","","6",,"Concentration: (>5)"
"12","Florida","2007","17%","","24",,"Concentration: (not-detected)"
"12","Florida","2008","76%","","249",,"Concentration: (0-<=5)"
"12","Florida","2008","1%","","4",,"Concentration: (>5)"
"12","Florida","2008","23%","","76",,"Concentration: (not-detected)"
"12","Florida","2009","69%","","746",,"Concentration: (0-<=5)"
"12","Florida","2009","1%","","10",,"Concentration: (>5)"
"12","Florida","2009","31%","","333",,"Concentration: (not-detected)"
"12","Florida","2010","77%","","58",,"Concentration: (0-<=5)"
"12","Florida","2010","9%","","7",,"Concentration: (>5)"
"12","Florida","2010","13%","","10",,"Concentration: (not-detected)"
"12","Florida","2011","66%","","130",,"Concentration: (0-<=5)"
"12","Florida","2011","3%","","6",,"Concentration: (>5)"
"12","Florida","2011","31%","","61",,"Concentration: (not-detected)"
"12","Florida","2012","68%","","241",,"Concentration: (0-<=5)"
"12","Florida","2012","3%","","12",,"Concentration: (>5)"
"12","Florida","2012","28%","","100",,"Concentration: (not-detected)"
"12","Florida","2013","66%","","59",,"Concentration: (0-<=5)"
"12","Florida","2013","9%","","8",,"Concentration: (>5)"
"12","Florida","2013","25%","","22",,"Concentration: (not-detected)"
"12","Florida","2014","72%","","133",,"Concentration: (0-<=5)"
"12","Florida","2014","3%","","5",,"Concentration: (>5)"
"12","Florida","2014","26%","","48",,"Concentration: (not-detected)"
"12","Florida","2015","60%","","370",,"Concentration: (0-<=5)"
"12","Florida","2015","1%","","8",,"Concentration: (>5)"
"12","Florida","2015","39%","","240",,"Concentration: (not-detected)"
"12","Florida","2016","78%","","67",,"Concentration: (0-<=5)"
"12","Florida","2016","3%","","3",,"Concentration: (>5)"
"12","Florida","2016","19%","","16",,"Concentration: (not-detected)"
"12","Florida","2017","77%","","178",,"Concentration: (0-<=5)"
"12","Florida","2017","2%","","4",,"Concentration: (>5)"
"12","Florida","2017","21%","","49",,"Concentration: (not-detected)"
"12","Florida","2018","57%","","446",,"Concentration: (0-<=5)"
"12","Florida","2018","1%","","10",,"Concentration: (>5)"
"12","Florida","2018","42%","","324",,"Concentration: (not-detected)"
"12","Florida","2019","62%","","64",,"Concentration: (0-<=5)"
"12","Florida","2019","9%","","9",,"Concentration: (>5)"
"12","Florida","2019","29%","","30",,"Concentration: (not-detected)"
"12","Florida","2020","70%","","181",,"Concentration: (0-<=5)"
"12","Florida","2020","2%","","6",,"Concentration: (>5)"
"12","Florida","2020","27%","","70",,"Concentration: (not-detected)"
"12","Florida","2021","77%","","564",,"Concentration: (0-<=5)"
"12","Florida","2021","1%","","6",,"Concentration: (>5)"
"12","Florida","2021","22%","","158",,"Concentration: (not-detected)"
"12","Florida","2022","84%","","69",,"Concentration: (0-<=5)"
"12","Florida","2022","2%","","2",,"Concentration: (>5)"
"12","Florida","2022","13%","","11",,"Concentration: (not-detected)"
"12","Florida","2023","81%","","210",,"Concentration: (0-<=5)"
"12","Florida","2023","2%","","4",,"Concentration: (>5)"
"12","Florida","2023","17%","","45",,"Concentration: (not-detected)"
"18","Indiana","2022","83%","","40",,"Concentration: (0-<=5)"
"18","Indiana","2022","0%","","0",,"Concentration: (>5)"
"18","Indiana","2022","17%","","8",,"Concentration: (not-detected)"
"18","Indiana","2023","66%","","63",,"Concentration: (0-<=5)"
"18","Indiana","2023","1%","","1",,"Concentration: (>5)"
"18","Indiana","2023","33%","","31",,"Concentration: (not-detected)"
"19","Iowa","1999","68%","","19",,"Concentration: (0-<=5)"
"19","Iowa","1999","32%","","9",,"Concentration: (>5)"
"19","Iowa","1999","0%","","0",,"Concentration: (not-detected)"
"19","Iowa","2000","83%","","90",,"Concentration: (0-<=5)"
"19","Iowa","2000","7%","","8",,"Concentration: (>5)"
"19","Iowa","2000","9%","","10",,"Concentration: (not-detected)"
"19","Iowa","2001","80%","","113",,"Concentration: (0-<=5)"
"19","Iowa","2001","4%","","6",,"Concentration: (>5)"
"19","Iowa","2001","16%","","22",,"Concentration: (not-detected)"
"19","Iowa","2002","57%","","156",,"Concentration: (0-<=5)"
"19","Iowa","2002","9%","","24",,"Concentration: (>5)"
"19","Iowa","2002","35%","","95",,"Concentration: (not-detected)"
"19","Iowa","2003","53%","","279",,"Concentration: (0-<=5)"
"19","Iowa","2003","4%","","20",,"Concentration: (>5)"
"19","Iowa","2003","44%","","232",,"Concentration: (not-detected)"
"19","Iowa","2004","76%","","81",,"Concentration: (0-<=5)"
"19","Iowa","2004","15%","","16",,"Concentration: (>5)"
"19","Iowa","2004","9%","","10",,"Concentration: (not-detected)"
"19","Iowa","2005","74%","","78",,"Concentration: (0-<=5)"
"19","Iowa","2005","13%","","14",,"Concentration: (>5)"
"19","Iowa","2005","13%","","14",,"Concentration: (not-detected)"
"19","Iowa","2006","71%","","129",,"Concentration: (0-<=5)"
"19","Iowa","2006","10%","","19",,"Concentration: (>5)"
"19","Iowa","2006","19%","","34",,"Concentration: (not-detected)"
"19","Iowa","2007","74%","","109",,"Concentration: (0-<=5)"
"19","Iowa","2007","10%","","15",,"Concentration: (>5)"
"19","Iowa","2007","16%","","24",,"Concentration: (not-detected)"
"19","Iowa","2008","60%","","102",,"Concentration: (0-<=5)"
"19","Iowa","2008","11%","","18",,"Concentration: (>5)"
"19","Iowa","2008","29%","","49",,"Concentration: (not-detected)"
"19","Iowa","2009","63%","","160",,"Concentration: (0-<=5)"
"19","Iowa","2009","8%","","20",,"Concentration: (>5)"
"19","Iowa","2009","30%","","76",,"Concentration: (not-detected)"
"19","Iowa","2010","59%","","79",,"Concentration: (0-<=5)"
"19","Iowa","2010","13%","","18",,"Concentration: (>5)"
"19","Iowa","2010","28%","","38",,"Concentration: (not-detected)"
"19","Iowa","2011","41%","","83",,"Concentration: (0-<=5)"
"19","Iowa","2011","11%","","22",,"Concentration: (>5)"
"19","Iowa","2011","48%","","98",,"Concentration: (not-detected)"
