"StateFIPS","State","Year","Value","Data Comment","Number of CWS",,"Concentration"
"06","California","2009","2%","","14",,"Concentration: (>5)"
"06","California","2009","92%","","779",,"Concentration: (not-detected)"
"06","California","2010","7%","","63",,"Concentration: (0-<=5)"
"06","California","2010","1%","","12",,"Concentration: (>5)"
"06","California","2010","92%","","819",,"Concentration: (not-detected)"
"06","California","2011","6%","","56",,"Concentration: (0-<=5)"
"06","California","2011","1%","","14",,"Concentration: (>5)"
"06","California","2011","93%","","873",,"Concentration: (not-detected)"
"06","California","2012","7%","","62",,"Concentration: (0-<=5)"
"06","California","2012","1%","","11",,"Concentration: (>5)"
"06","California","2012","92%","","793",,"Concentration: (not-detected)"
"06","California","2013","6%","","30",,"Concentration: (0-<=5)"
"06","California","2013","1%","","6",,"Concentration: (>5)"
"06","California","2013","93%","","504",,"Concentration: (not-detected)"
"06","California","2014","4%","","27",,"Concentration: (0-<=5)"
"06","California","2014","1%","","8",,"Concentration: (>5)"
"06","California","2014","94%","","572",,"Concentration: (not-detected)"
"06","California","2015","6%","","29",,"Concentration: (0-<=5)"
"06","California","2015","2%","","8",,"Concentration: (>5)"
"06","California","2015","93%","","483",,"Concentration: (not-detected)"
"06","California","2016","4%","","25",,"Concentration: (0-<=5)"
"06","California","2016","1%","","7",,"Concentration: (>5)"
"06","California","2016","95%","","582",,"Concentration: (not-detected)"
"06","California","2017","4%","","25",,"Concentration: (0-<=5)"
"06","California","2017","1%","","5",,"Concentration: (>5)"
"06","California","2017","95%","","545",,"Concentration: (not-detected)"
"06","California","2018","3%","","19",,"Concentration: (0-<=5)"
"06","California","2018","1%","","3",,"Concentration: (>5)"
"06","California","2018","96%","","564",,"Concentration: (not-detected)"
"06","California","2019","3%","","17",,"Concentration: (0-<=5)"
"06","California","2019","1%","","4",,"Concentration: (>5)"
"06","California","2019","96%","","575",,"Concentration: (not-detected)"
"06","California","2020","8%","","24",,"Concentration: (0-<=5)"
"06","California","2020","1%","","3",,"Concentration: (>5)"
"06","California","2020","92%","","291",,"Concentration: (not-detected)"
"06","California","2021","6%","","26",,"Concentration: (0-<=5)"
"06","California","2021","3%","","12",,"Concentration: (>5)"
"06","California","2021","91%","","395",,"Concentration: (not-detected)"
"06","California","2022","6%","","25",,"Concentration: (0-<=5)"
"06","California","2022","3%","","12",,"Concentration: (>5)"
"06","California","2022","91%","","384",,"Concentration: (not-detected)"
"06","California","2023","5%","","56",,"Concentration: (0-<=5)"
"06","California","2023","3%","","29",,"Concentration: (>5)"
"06","California","2023","92%","","1,017",,"Concentration: (not-detected)"
"08","Colorado","1999","3%","","5",,"Concentration: (0-<=5)"
"08","Colorado","1999","0%","","0",,"Concentration: (>5)"
"08","Colorado","1999","97%","","154",,"Concentration: (not-detected)"
"08","Colorado","2000","1%","","3",,"Concentration: (0-<=5)"
"08","Colorado","2000","0%","","0",,"Concentration: (>5)"
"08","Colorado","2000","99%","","251",,"Concentration: (not-detected)"
"08","Colorado","2001","1%","","2",,"Concentration: (0-<=5)"
"08","Colorado","2001","0%","","0",,"Concentration: (>5)"
"08","Colorado","2001","99%","","163",,"Concentration: (not-detected)"
"08","Colorado","2002","2%","","3",,"Concentration: (0-<=5)"
"08","Colorado","2002","0%","","0",,"Concentration: (>5)"
"08","Colorado","2002","98%","","171",,"Concentration: (not-detected)"
"08","Colorado","2003","1%","","2",,"Concentration: (0-<=5)"
"08","Colorado","2003","0%","","0",,"Concentration: (>5)"
"08","Colorado","2003","99%","","291",,"Concentration: (not-detected)"
"08","Colorado","2004","1%","","2",,"Concentration: (0-<=5)"
"08","Colorado","2004","0%","","0",,"Concentration: (>5)"
"08","Colorado","2004","99%","","283",,"Concentration: (not-detected)"
"08","Colorado","2005","1%","","1",,"Concentration: (0-<=5)"
"08","Colorado","2005","1%","","1",,"Concentration: (>5)"
"08","Colorado","2005","99%","","186",,"Concentration: (not-detected)"
"08","Colorado","2006","0%","","0",,"Concentration: (0-<=5)"
"08","Colorado","2006","0%","","1",,"Concentration: (>5)"
"08","Colorado","2006","100%","","245",,"Concentration: (not-detected)"
"08","Colorado","2007","1%","","2",,"Concentration: (0-<=5)"
"08","Colorado","2007","0%","","0",,"Concentration: (>5)"
"08","Colorado","2007","99%","","337",,"Concentration: (not-detected)"
"08","Colorado","2008","1%","","3",,"Concentration: (0-<=5)"
"08","Colorado","2008","0%","","0",,"Concentration: (>5)"
"08","Colorado","2008","99%","","421",,"Concentration: (not-detected)"
"08","Colorado","2009","1%","","3",,"Concentration: (0-<=5)"
"08","Colorado","2009","0%","","0",,"Concentration: (>5)"
"08","Colorado","2009","99%","","431",,"Concentration: (not-detected)"
"08","Colorado","2010","1%","","3",,"Concentration: (0-<=5)"
"08","Colorado","2010","0%","","0",,"Concentration: (>5)"
"08","Colorado","2010","99%","","449",,"Concentration: (not-detected)"
"08","Colorado","2011","0%","","2",,"Concentration: (0-<=5)"
"08","Colorado","2011","0%","","0",,"Concentration: (>5)"
"08","Colorado","2011","100%","","427",,"Concentration: (not-detected)"
"08","Colorado","2012","0%","","2",,"Concentration: (0-<=5)"
"08","Colorado","2012","0%","","0",,"Concentration: (>5)"
"08","Colorado","2012","100%","","430",,"Concentration: (not-detected)"
"08","Colorado","2013","0%","","2",,"Concentration: (0-<=5)"
"08","Colorado","2013","0%","","0",,"Concentration: (>5)"
"08","Colorado","2013","100%","","484",,"Concentration: (not-detected)"
"08","Colorado","2014","0%","","0",,"Concentration: (0-<=5)"
"08","Colorado","2014","0%","","0",,"Concentration: (>5)"
"08","Colorado","2014","100%","","446",,"Concentration: (not-detected)"
"08","Colorado","2015","0%","","2",,"Concentration: (0-<=5)"
"08","Colorado","2015","0%","","0",,"Concentration: (>5)"
"08","Colorado","2015","100%","","403",,"Concentration: (not-detected)"
"08","Colorado","2016","0%","","0",,"Concentration: (0-<=5)"
"08","Colorado","2016","0%","","0",,"Concentration: (>5)"
"08","Colorado","2016","100%","","555",,"Concentration: (not-detected)"
"08","Colorado","2017","0%","","1",,"Concentration: (0-<=5)"
"08","Colorado","2017","0%","","0",,"Concentration: (>5)"
"08","Colorado","2017","100%","","437",,"Concentration: (not-detected)"
"08","Colorado","2018","0%","","1",,"Concentration: (0-<=5)"
"08","Colorado","2018","0%","","0",,"Concentration: (>5)"
"08","Colorado","2018","100%","","404",,"Concentration: (not-detected)"
"08","Colorado","2019","0%","","0",,"Concentration: (0-<=5)"
"08","Colorado","2019","0%","","0",,"Concentration: (>5)"
"08","Colorado","2019","100%","","572",,"Concentration: (not-detected)"
"08","Colorado","2020","0%","","1",,"Concentration: (0-<=5)"
"08","Colorado","2020","0%","","0",,"Concentration: (>5)"
"08","Colorado","2020","100%","","451",,"Concentration: (not-detected)"
"08","Colorado","2021","0%","","0",,"Concentration: (0-<=5)"
"08","Colorado","2021","0%","","0",,"Concentration: (>5)"
"08","Colorado","2021","100%","","456",,"Concentration: (not-detected)"
"08","Colorado","2022","0%","","0",,"Concentration: (0-<=5)"
"08","Colorado","2022","0%","","0",,"Concentration: (>5)"
"08","Colorado","2022","100%","","594",,"Concentration: (not-detected)"
"08","Colorado","2023","0%","","0",,"Concentration: (0-<=5)"
"08","Colorado","2023","0%","","0",,"Concentration: (>5)"
"08","Colorado","2023","100%","","469",,"Concentration: (not-detected)"
"09","Connecticut","2000","0%","","0",,"Concentration: (0-<=5)"
"09","Connecticut","2000","0%","","0",,"Concentration: (>5)"
"09","Connecticut","2000","100%","","6",,"Concentration: (not-detected)"
"09","Connecticut","2001","0%","","0",,"Concentration: (0-<=5)"
"09","Connecticut","2001","0%","","0",,"Concentration: (>5)"
"09","Connecticut","2001","100%","","15",,"Concentration: (not-detected)"
"09","Connecticut","2002","11%","","26",,"Concentration: (0-<=5)"
"09","Connecticut","2002","4%","","9",,"Concentration: (>5)"
"09","Connecticut","2002","85%","","193",,"Concentration: (not-detected)"
"09","Connecticut","2003","5%","","11",,"Concentration: (0-<=5)"
"09","Connecticut","2003","2%","","4",,"Concentration: (>5)"
"09","Connecticut","2003","94%","","216",,"Concentration: (not-detected)"
"09","Connecticut","2004","2%","","9",,"Concentration: (0-<=5)"
"09","Connecticut","2004","1%","","4",,"Concentration: (>5)"
"09","Connecticut","2004","97%","","384",,"Concentration: (not-detected)"
"09","Connecticut","2005","4%","","9",,"Concentration: (0-<=5)"
"09","Connecticut","2005","1%","","3",,"Concentration: (>5)"
"09","Connecticut","2005","95%","","234",,"Concentration: (not-detected)"
"09","Connecticut","2006","4%","","9",,"Concentration: (0-<=5)"
"09","Connecticut","2006","2%","","4",,"Concentration: (>5)"
"09","Connecticut","2006","95%","","224",,"Concentration: (not-detected)"
"09","Connecticut","2007","2%","","8",,"Concentration: (0-<=5)"
"09","Connecticut","2007","1%","","2",,"Concentration: (>5)"
"09","Connecticut","2007","97%","","387",,"Concentration: (not-detected)"
"09","Connecticut","2008","4%","","10",,"Concentration: (0-<=5)"
"09","Connecticut","2008","0%","","1",,"Concentration: (>5)"
"09","Connecticut","2008","96%","","253",,"Concentration: (not-detected)"
"09","Connecticut","2009","4%","","11",,"Concentration: (0-<=5)"
"09","Connecticut","2009","0%","","1",,"Concentration: (>5)"
"09","Connecticut","2009","95%","","247",,"Concentration: (not-detected)"
"09","Connecticut","2010","2%","","10",,"Concentration: (0-<=5)"
"09","Connecticut","2010","0%","","1",,"Concentration: (>5)"
"09","Connecticut","2010","97%","","392",,"Concentration: (not-detected)"
"09","Connecticut","2011","3%","","7",,"Concentration: (0-<=5)"
"09","Connecticut","2011","0%","","1",,"Concentration: (>5)"
"09","Connecticut","2011","97%","","265",,"Concentration: (not-detected)"
"09","Connecticut","2012","3%","","8",,"Concentration: (0-<=5)"
"09","Connecticut","2012","0%","","1",,"Concentration: (>5)"
"09","Connecticut","2012","97%","","261",,"Concentration: (not-detected)"
"09","Connecticut","2013","2%","","7",,"Concentration: (0-<=5)"
"09","Connecticut","2013","0%","","1",,"Concentration: (>5)"
"09","Connecticut","2013","98%","","395",,"Concentration: (not-detected)"
"09","Connecticut","2014","2%","","5",,"Concentration: (0-<=5)"
"09","Connecticut","2014","0%","","1",,"Concentration: (>5)"
"09","Connecticut","2014","98%","","256",,"Concentration: (not-detected)"
"09","Connecticut","2015","2%","","5",,"Concentration: (0-<=5)"
"09","Connecticut","2015","0%","","1",,"Concentration: (>5)"
"09","Connecticut","2015","98%","","252",,"Concentration: (not-detected)"
"09","Connecticut","2016","1%","","5",,"Concentration: (0-<=5)"
"09","Connecticut","2016","0%","","1",,"Concentration: (>5)"
"09","Connecticut","2016","98%","","364",,"Concentration: (not-detected)"
"09","Connecticut","2017","2%","","4",,"Concentration: (0-<=5)"
"09","Connecticut","2017","0%","","1",,"Concentration: (>5)"
"09","Connecticut","2017","98%","","214",,"Concentration: (not-detected)"
"09","Connecticut","2018","2%","","4",,"Concentration: (0-<=5)"
"09","Connecticut","2018","0%","","1",,"Concentration: (>5)"
"09","Connecticut","2018","98%","","203",,"Concentration: (not-detected)"
"09","Connecticut","2019","2%","","7",,"Concentration: (0-<=5)"
"09","Connecticut","2019","0%","","0",,"Concentration: (>5)"
"09","Connecticut","2019","98%","","291",,"Concentration: (not-detected)"
"09","Connecticut","2020","4%","","9",,"Concentration: (0-<=5)"
"09","Connecticut","2020","0%","","0",,"Concentration: (>5)"
"09","Connecticut","2020","96%","","200",,"Concentration: (not-detected)"
"09","Connecticut","2021","2%","","5",,"Concentration: (0-<=5)"
"09","Connecticut","2021","0%","","0",,"Concentration: (>5)"
"09","Connecticut","2021","98%","","201",,"Concentration: (not-detected)"
"09","Connecticut","2023","2%","","3",,"Concentration: (0-<=5)"
"09","Connecticut","2023","0%","","0",,"Concentration: (>5)"
"09","Connecticut","2023","98%","","195",,"Concentration: (not-detected)"
"10","Delaware","2004","2%","","2",,"Concentration: (0-<=5)"
"10","Delaware","2004","0%","","0",,"Concentration: (>5)"
"10","Delaware","2004","98%","","92",,"Concentration: (not-detected)"
"10","Delaware","2005","3%","","2",,"Concentration: (0-<=5)"
"10","Delaware","2005","1%","","1",,"Concentration: (>5)"
"10","Delaware","2005","96%","","65",,"Concentration: (not-detected)"
"10","Delaware","2006","3%","","3",,"Concentration: (0-<=5)"
"10","Delaware","2006","1%","","1",,"Concentration: (>5)"
"10","Delaware","2006","96%","","108",,"Concentration: (not-detected)"
"10","Delaware","2007","3%","","4",,"Concentration: (0-<=5)"
"10","Delaware","2007","0%","","0",,"Concentration: (>5)"
"10","Delaware","2007","97%","","147",,"Concentration: (not-detected)"
"10","Delaware","2008","3%","","3",,"Concentration: (0-<=5)"
"10","Delaware","2008","0%","","0",,"Concentration: (>5)"
"10","Delaware","2008","97%","","93",,"Concentration: (not-detected)"
"10","Delaware","2009","3%","","3",,"Concentration: (0-<=5)"
"10","Delaware","2009","1%","","1",,"Concentration: (>5)"
"10","Delaware","2009","97%","","113",,"Concentration: (not-detected)"
"10","Delaware","2010","1%","","1",,"Concentration: (0-<=5)"
"10","Delaware","2010","0%","","0",,"Concentration: (>5)"
"10","Delaware","2010","99%","","141",,"Concentration: (not-detected)"
"10","Delaware","2011","1%","","1",,"Concentration: (0-<=5)"
"10","Delaware","2011","0%","","0",,"Concentration: (>5)"
"10","Delaware","2011","99%","","100",,"Concentration: (not-detected)"
"10","Delaware","2012","1%","","1",,"Concentration: (0-<=5)"
"10","Delaware","2012","0%","","0",,"Concentration: (>5)"
"10","Delaware","2012","99%","","101",,"Concentration: (not-detected)"
"10","Delaware","2013","1%","","1",,"Concentration: (0-<=5)"
"10","Delaware","2013","0%","","0",,"Concentration: (>5)"
"10","Delaware","2013","99%","","109",,"Concentration: (not-detected)"
"10","Delaware","2014","1%","","1",,"Concentration: (0-<=5)"
"10","Delaware","2014","0%","","0",,"Concentration: (>5)"
"10","Delaware","2014","99%","","122",,"Concentration: (not-detected)"
"10","Delaware","2015","0%","","0",,"Concentration: (0-<=5)"
"10","Delaware","2015","0%","","0",,"Concentration: (>5)"
"10","Delaware","2015","100%","","115",,"Concentration: (not-detected)"
"10","Delaware","2016","0%","","0",,"Concentration: (0-<=5)"
"10","Delaware","2016","0%","","0",,"Concentration: (>5)"
"10","Delaware","2016","100%","","135",,"Concentration: (not-detected)"
"10","Delaware","2017","0%","","0",,"Concentration: (0-<=5)"
"10","Delaware","2017","0%","","0",,"Concentration: (>5)"
"10","Delaware","2017","100%","","136",,"Concentration: (not-detected)"
"10","Delaware","2018","0%","","0",,"Concentration: (0-<=5)"
"10","Delaware","2018","0%","","0",,"Concentration: (>5)"
"10","Delaware","2018","100%","","123",,"Concentration: (not-detected)"
"10","Delaware","2019","1%","","1",,"Concentration: (0-<=5)"
"10","Delaware","2019","0%","","0",,"Concentration: (>5)"
"10","Delaware","2019","99%","","148",,"Concentration: (not-detected)"
"10","Delaware","2020","0%","","0",,"Concentration: (0-<=5)"
"10","Delaware","2020","0%","","0",,"Concentration: (>5)"
"10","Delaware","2020","100%","","131",,"Concentration: (not-detected)"
"10","Delaware","2021","0%","","0",,"Concentration: (0-<=5)"
"10","Delaware","2021","0%","","0",,"Concentration: (>5)"
"10","Delaware","2021","100%","","126",,"Concentration: (not-detected)"
"10","Delaware","2022","0%","","0",,"Concentration: (0-<=5)"
"10","Delaware","2022","0%","","0",,"Concentration: (>5)"
"10","Delaware","2022","100%","","146",,"Concentration: (not-detected)"
"10","Delaware","2023","0%","","0",,"Concentration: (0-<=5)"
"10","Delaware","2023","0%","","0",,"Concentration: (>5)"
"10","Delaware","2023","100%","","128",,"Concentration: (not-detected)"
"12","Florida","1999","1%","","5",,"Concentration: (0-<=5)"
"12","Florida","1999","0%","","1",,"Concentration: (>5)"
"12","Florida","1999","99%","","483",,"Concentration: (not-detected)"
"12","Florida","2000","0%","","4",,"Concentration: (0-<=5)"
"12","Florida","2000","0%","","1",,"Concentration: (>5)"
"12","Florida","2000","100%","","1,430",,"Concentration: (not-detected)"
"12","Florida","2001","2%","","5",,"Concentration: (0-<=5)"
"12","Florida","2001","0%","","0",,"Concentration: (>5)"
"12","Florida","2001","98%","","268",,"Concentration: (not-detected)"
"12","Florida","2002","1%","","5",,"Concentration: (0-<=5)"
"12","Florida","2002","0%","","1",,"Concentration: (>5)"
"12","Florida","2002","99%","","471",,"Concentration: (not-detected)"
"12","Florida","2003","0%","","6",,"Concentration: (0-<=5)"
"12","Florida","2003","0%","","0",,"Concentration: (>5)"
"12","Florida","2003","100%","","1,272",,"Concentration: (not-detected)"
"12","Florida","2004","2%","","4",,"Concentration: (0-<=5)"
"12","Florida","2004","0%","","0",,"Concentration: (>5)"
"12","Florida","2004","98%","","256",,"Concentration: (not-detected)"
"12","Florida","2005","1%","","6",,"Concentration: (0-<=5)"
"12","Florida","2005","0%","","0",,"Concentration: (>5)"
"12","Florida","2005","99%","","460",,"Concentration: (not-detected)"
"12","Florida","2006","1%","","7",,"Concentration: (0-<=5)"
"12","Florida","2006","0%","","0",,"Concentration: (>5)"
"12","Florida","2006","99%","","1,377",,"Concentration: (not-detected)"
"12","Florida","2007","1%","","2",,"Concentration: (0-<=5)"
"12","Florida","2007","0%","","0",,"Concentration: (>5)"
"12","Florida","2007","99%","","246",,"Concentration: (not-detected)"
"12","Florida","2008","0%","","2",,"Concentration: (0-<=5)"
"12","Florida","2008","0%","","0",,"Concentration: (>5)"
"12","Florida","2008","100%","","433",,"Concentration: (not-detected)"
"12","Florida","2009","0%","","6",,"Concentration: (0-<=5)"
"12","Florida","2009","0%","","0",,"Concentration: (>5)"
"12","Florida","2009","100%","","1,306",,"Concentration: (not-detected)"
"12","Florida","2010","3%","","5",,"Concentration: (0-<=5)"
"12","Florida","2010","0%","","0",,"Concentration: (>5)"
"12","Florida","2010","97%","","194",,"Concentration: (not-detected)"
"12","Florida","2011","0%","","2",,"Concentration: (0-<=5)"
"12","Florida","2011","0%","","0",,"Concentration: (>5)"
"12","Florida","2011","100%","","414",,"Concentration: (not-detected)"
"12","Florida","2012","0%","","6",,"Concentration: (0-<=5)"
"12","Florida","2012","0%","","0",,"Concentration: (>5)"
"12","Florida","2012","100%","","1,256",,"Concentration: (not-detected)"
"12","Florida","2013","2%","","3",,"Concentration: (0-<=5)"
"12","Florida","2013","0%","","0",,"Concentration: (>5)"
"12","Florida","2013","98%","","160",,"Concentration: (not-detected)"
"12","Florida","2014","1%","","4",,"Concentration: (0-<=5)"
"12","Florida","2014","0%","","0",,"Concentration: (>5)"
"12","Florida","2014","99%","","402",,"Concentration: (not-detected)"
"12","Florida","2015","0%","","5",,"Concentration: (0-<=5)"
"12","Florida","2015","0%","","0",,"Concentration: (>5)"
"12","Florida","2015","100%","","1,206",,"Concentration: (not-detected)"
"12","Florida","2016","3%","","4",,"Concentration: (0-<=5)"
"12","Florida","2016","0%","","0",,"Concentration: (>5)"
"12","Florida","2016","97%","","147",,"Concentration: (not-detected)"
"12","Florida","2017","1%","","5",,"Concentration: (0-<=5)"
"12","Florida","2017","0%","","0",,"Concentration: (>5)"
"12","Florida","2017","99%","","390",,"Concentration: (not-detected)"
"12","Florida","2018","0%","","2",,"Concentration: (0-<=5)"
"12","Florida","2018","0%","","0",,"Concentration: (>5)"
"12","Florida","2018","100%","","1,155",,"Concentration: (not-detected)"
"12","Florida","2019","3%","","4",,"Concentration: (0-<=5)"
"12","Florida","2019","0%","","0",,"Concentration: (>5)"
"12","Florida","2019","97%","","131",,"Concentration: (not-detected)"
"12","Florida","2020","1%","","2",,"Concentration: (0-<=5)"
"12","Florida","2020","0%","","0",,"Concentration: (>5)"
"12","Florida","2020","100%","","400",,"Concentration: (not-detected)"
"12","Florida","2021","1%","","10",,"Concentration: (0-<=5)"
"12","Florida","2021","0%","","0",,"Concentration: (>5)"
"12","Florida","2021","99%","","1,123",,"Concentration: (not-detected)"
"12","Florida","2022","4%","","5",,"Concentration: (0-<=5)"
"12","Florida","2022","0%","","0",,"Concentration: (>5)"
"12","Florida","2022","96%","","117",,"Concentration: (not-detected)"
"12","Florida","2023","1%","","3",,"Concentration: (0-<=5)"
"12","Florida","2023","0%","","0",,"Concentration: (>5)"
"12","Florida","2023","99%","","384",,"Concentration: (not-detected)"
"18","Indiana","2022","0%","","0",,"Concentration: (0-<=5)"
"18","Indiana","2022","0%","","0",,"Concentration: (>5)"
"18","Indiana","2022","100%","","95",,"Concentration: (not-detected)"
"18","Indiana","2023","1%","","2",,"Concentration: (0-<=5)"
"18","Indiana","2023","0%","","0",,"Concentration: (>5)"
"18","Indiana","2023","99%","","306",,"Concentration: (not-detected)"
"19","Iowa","1999","3%","","3",,"Concentration: (0-<=5)"
"19","Iowa","1999","1%","","1",,"Concentration: (>5)"
"19","Iowa","1999","96%","","90",,"Concentration: (not-detected)"
"19","Iowa","2000","1%","","3",,"Concentration: (0-<=5)"
"19","Iowa","2000","0%","","0",,"Concentration: (>5)"
"19","Iowa","2000","100%","","603",,"Concentration: (not-detected)"
"19","Iowa","2001","3%","","4",,"Concentration: (0-<=5)"
"19","Iowa","2001","1%","","1",,"Concentration: (>5)"
"19","Iowa","2001","97%","","148",,"Concentration: (not-detected)"
"19","Iowa","2002","2%","","2",,"Concentration: (0-<=5)"
"19","Iowa","2002","0%","","0",,"Concentration: (>5)"
"19","Iowa","2002","98%","","117",,"Concentration: (not-detected)"
"19","Iowa","2003","2%","","2",,"Concentration: (0-<=5)"
"19","Iowa","2003","0%","","0",,"Concentration: (>5)"
"19","Iowa","2003","98%","","120",,"Concentration: (not-detected)"
"19","Iowa","2004","1%","","1",,"Concentration: (0-<=5)"
"19","Iowa","2004","0%","","0",,"Concentration: (>5)"
"19","Iowa","2004","99%","","67",,"Concentration: (not-detected)"
"19","Iowa","2005","1%","","1",,"Concentration: (0-<=5)"
"19","Iowa","2005","1%","","1",,"Concentration: (>5)"
"19","Iowa","2005","99%","","134",,"Concentration: (not-detected)"
"19","Iowa","2006","0%","","2",,"Concentration: (0-<=5)"
"19","Iowa","2006","0%","","1",,"Concentration: (>5)"
"19","Iowa","2006","99%","","541",,"Concentration: (not-detected)"
"19","Iowa","2007","2%","","3",,"Concentration: (0-<=5)"
"19","Iowa","2007","0%","","0",,"Concentration: (>5)"
"19","Iowa","2007","98%","","156",,"Concentration: (not-detected)"
"19","Iowa","2008","3%","","4",,"Concentration: (0-<=5)"
"19","Iowa","2008","1%","","1",,"Concentration: (>5)"
"19","Iowa","2008","96%","","123",,"Concentration: (not-detected)"
"19","Iowa","2009","2%","","3",,"Concentration: (0-<=5)"
"19","Iowa","2009","0%","","0",,"Concentration: (>5)"
